accepted_plant_name_id,taxon_name,taxon_authors,cultivation.lin2019,life.form.integrated,WorldCuP.n.tdwg3,nat.extent,nat.incidence,native.global.tdwg3,planting.China.tdwg3
502803,Ceropegia longifolia,Wall.,no,perennial herb,0,0,0,8,0
502829,Ceropegia mairei,(H.Lév.) H.Huber,yes,perennial herb,0,0,0,1,1
502855,Ceropegia monticola,W.W.Sm.,no,perennial herb,1,0,0,5,0
502860,Ceropegia muliensis,W.W.Sm.,no,perennial herb,0,0,0,1,0
502897,Ceropegia paohsingensis,Y.Tsiang & P.T.Li,no,perennial herb,0,0,0,2,0
502925,Ceropegia pubescens,Wall.,yes,perennial herb,0,0,0,6,1
502969,Ceropegia salicifolia,H.Huber,yes,perennial herb,0,0,0,2,1
503026,Ceropegia stenophylla,C.K.Schneid.,no,perennial herb,0,0,0,1,0
503041,Ceropegia teniana,Hand.-Mazz.,no,perennial herb,0,0,0,1,0
503061,Ceropegia trichantha,Hemsl.,yes,perennial herb,0,0,0,5,2
2943461,Chaenomeles cathayensis,(Hemsl.) C.K.Schneid.,yes,woody,20,0,0,4,3
2962445,Pseudocydonia sinensis,(Dum.Cours.) C.K.Schneid.,yes,woody,36,1,1,3,5
2901786,Chaenomeles speciosa,(Sweet) Nakai,yes,woody,57,34,1,5,6
2943518,Chaenomeles thibetica,T.T.Yu,yes,woody,2,0,0,2,2
2714293,Chaerophyllum prescottii,DC.,no,perennial herb,2,3,1,16,0
2714348,Chaerophyllum villosum,Wall. ex DC.,no,annual herb,0,1,1,7,0
37336,Chaetocarpus castanicarpus,(Roxb.) Thwaites,yes,woody,1,0,0,13,1
37383,Chaiturus marrubiastrum,(L.) Ehrh. ex Rchb.,no,annual herb,8,23,1,25,0
2714564,Chamabainia cuspidata,Wight,yes,perennial herb,0,0,0,14,1
2714961,Chamaecrista leschenaultiana,(DC.) O.Deg.,yes,perennial herb,1,3,1,15,2
2715130,Chamaecrista pumila,(Lam.) V.Singh,no,perennial herb,3,0,0,18,0
2715460,Chamaedaphne calyculata,(L.) Moench,no,woody,32,0,0,64,0
37719,Chamaegastrodia inverta,(W.W.Sm.) Seidenf.,no,perennial herb,0,0,0,1,0
37721,Chamaegastrodia shikokiana,Makino & F.Maek.,no,perennial herb,0,0,0,6,0
37722,Chamaegastrodia vaginata,(Hook.f.) Seidenf.,no,perennial herb,0,0,0,3,0
2943557,Chamaerhodos altaica,(Laxm.) Bunge,no,perennial herb,1,0,0,7,0
2943563,Chamaerhodos canescens,J.Krause,no,perennial herb,0,0,0,3,0
2943566,Chamaerhodos erecta,(L.) Bunge,no,annual herb,3,0,0,32,0
2943583,Chamaerhodos sabulosa,Bunge,no,perennial herb,0,0,0,8,0
2943585,Chamaerhodos trifida,Ledeb.,no,perennial herb,0,0,0,4,0
2715720,Chamaesciadium acaule,(M.Bieb.) Boiss.,no,perennial herb,4,0,0,4,0
2715754,Chamaesium delavayi,(Franch.) R.H.Shan & S.L.Liou,no,perennial herb,0,0,0,1,0
2715756,Chamaesium mallaeanum,Farille & S.B.Malla,no,perennial herb,0,0,0,2,0
2715758,Chamaesium novem-jugum,(C.B.Clarke) C.Norman,no,perennial herb,0,0,0,3,0
2715759,Chamaesium paradoxum,H.Wolff,yes,perennial herb,0,0,0,1,1
2715763,Chamaesium thalictrifolium,H.Wolff,no,perennial herb,0,0,0,4,0
2715764,Chamaesium viridiflorum,(Franch.) H.Wolff ex R.H.Shan,no,perennial herb,0,0,0,3,0
37827,Chamaesphacos ilicifolius,Schrenk ex Fisch. & C.A.Mey.,no,annual herb,0,0,0,7,0
2790112,Epilobium angustifolium,L.,yes,perennial herb,29,1,1,136,2
2790312,Epilobium conspersum,Hausskn.,no,perennial herb,0,0,0,6,0
2790620,Epilobium latifolium,L.,yes,perennial herb,5,1,1,50,1
2791077,Epilobium speciosum,Decne.,no,perennial herb,1,0,0,3,0
382874,Champereia manillana,(Blume) Merr.,yes,woody,2,0,0,18,3
2715908,Changium smyrnioides,H.Wolff,yes,perennial herb,0,0,0,2,2
38360,Changnienia amoena,S.S.Chien,yes,perennial herb,0,0,0,3,2
38484,Chassalia curviflora,(Wall.) Thwaites,yes,woody,3,0,0,22,2
38742,Cheirostylis chinensis,Rolfe,yes,perennial herb,0,0,0,8,1
233010,Cheirostylis clibborndyeri,S.Y.Hu & Barretto,no,perennial herb,0,0,0,2,0
38743,Cheirostylis cochinchinensis,Blume,no,perennial herb,0,0,0,2,0
38757,Cheirostylis griffithii,Lindl.,yes,perennial herb,1,0,0,9,1
38764,Cheirostylis jamesleungii,S.Y.Hu & Barretto,no,perennial herb,0,0,0,1,0
38770,Cheirostylis liukiuensis,Masam.,no,perennial herb,0,0,0,4,0
38780,Cheirostylis monteiroi,S.Y.Hu & Barretto,no,perennial herb,0,0,0,2,0
38784,Cheirostylis octodactyla,Ames,no,perennial herb,0,0,0,4,0
38791,Cheirostylis pingbianensis,K.Y.Lang,no,perennial herb,0,0,0,1,0
38793,Cheirostylis pusilla,Lindl.,no,perennial herb,0,0,0,11,0
38802,Cheirostylis tabiyahanensis,(Hayata) N.Pearce & P.J.Cribb,no,perennial herb,0,0,0,1,0
38806,Cheirostylis takeoi,(Hayata) Schltr.,no,perennial herb,1,0,0,3,0
38810,Cheirostylis tortilacinia,C.S.Leou,no,perennial herb,0,0,0,3,0
38811,Cheirostylis yunnanensis,Rolfe,yes,perennial herb,1,0,0,7,1
2716702,Chelidonium majus,L.,yes,perennial herb,36,47,1,63,3
38858,Chelonopsis abbreviata,C.Y.Wu & H.W.Li,no,woody,0,0,0,1,0
38885,Chelonopsis souliei,(Bonati) Merr.,no,woody,0,0,0,2,0
38862,Chelonopsis bracteata,W.W.Sm.,no,woody,0,0,0,1,0
38864,Chelonopsis chekiangensis,C.Y.Wu,yes,perennial herb,0,0,0,1,1
38868,Chelonopsis forrestii,Anthony,no,woody,0,0,0,1,0
38869,Chelonopsis giraldii,Diels,no,woody,0,0,0,1,0
38870,Chelonopsis lichiangensis,W.W.Sm.,no,woody,0,0,0,1,0
38872,Chelonopsis mollissima,C.Y.Wu,no,woody,0,0,0,1,0
38877,Chelonopsis odontochila,Diels,no,woody,0,0,0,1,0
462554,Chelonopsis praecox,Weckerle & F.K.Huber,no,woody,0,0,0,1,0
38882,Chelonopsis rosea,W.W.Sm.,no,woody,0,0,0,1,0
38883,Chelonopsis siccanea,W.W.Sm.,no,woody,0,0,0,1,0
38897,Chengiopanax fargesii,(Franch.) C.B.Shang & J.Y.Huang,yes,woody,0,0,0,2,1
2716931,Chenopodium acuminatum,Willd.,no,annual herb,0,3,1,26,0
2716945,Chenopodium album,L.,yes,annual herb,31,74,1,133,6
2717186,Chenopodium bryoniifolium,Bunge,yes,annual herb,0,0,0,9,1
2914528,Oxybasis chenopodioides,"(L.) S.Fuentes, Uotila & Borsch",no,annual herb,4,12,1,41,0
2717310,Chenopodium ficifolium,Sm.,yes,annual herb,12,16,1,51,2
2677632,Blitum virgatum,L.,yes,annual herb,18,24,1,31,1
3227180,Chenopodiastrum gracilispicum,(H.W.Kung) Uotila,yes,annual herb,0,0,0,5,1
2717451,Chenopodium iljinii,Golosk.,no,annual herb,0,0,0,10,0
2717475,Chenopodium karoi,(Murr) Aellen,no,annual herb,0,0,0,29,0
2914542,Oxybasis rubra,"(L.) S.Fuentes, Uotila & Borsch",yes,annual herb,13,7,1,97,0
2914518,Oxybasis urbica,"(L.) S.Fuentes, Uotila & Borsch",yes,annual herb,14,27,1,55,1
2717957,Chesneya acaulis,(Baker) Popov,no,perennial herb,0,0,0,4,0
2717964,Chesneya crassipes,Boriss.,no,perennial herb,0,0,0,4,0
2717965,Chesneya cuneata,(Benth.) Ali,no,perennial herb,0,0,0,5,0
2717987,Chesneya macrantha,W.C.Cheng ex H.C.Fu,no,perennial herb,0,0,0,5,0
2717993,Chesneya nubigena,(D.Don) Ali,yes,perennial herb,1,0,0,6,1
2717999,Chesneya polystichoides,(Hand.-Mazz.) Ali,yes,perennial herb,0,0,0,2,1
2717972,Chesneya ferganensis,Korsh.,no,perennial herb,0,0,0,5,0
2717991,Chesneya mongolica,Maxim.,no,perennial herb,0,0,0,2,0
2364491,Meiogyne hainanensis,(Merr.) Bân,yes,woody,1,0,0,2,3
404482,Chikusichloa aquatica,Koidz.,no,perennial herb,0,0,0,2,0
404485,Chikusichloa mutica,Keng,no,perennial herb,0,0,0,4,0
39007,Chiloschista guangdongensis,Z.H.Tsi,yes,perennial herb,0,0,0,1,1
39018,Chiloschista segawae,(Masam.) Masam. & Fukuy.,no,perennial herb,1,0,0,1,0
39026,Chiloschista yunnanensis,Schltr.,yes,perennial herb,1,0,0,2,3
2718268,Chimaphila japonica,Miq.,yes,perennial herb,1,0,0,13,1
2718275,Chimaphila monticola,Andres,no,perennial herb,0,0,0,2,0
2718281,Chimaphila umbellata,(L.) W.P.C.Barton,no,perennial herb,9,0,0,90,0
382892,Chimonanthus campanulatus,R.H.Chang & C.S.Ding,yes,woody,0,0,0,1,1
382895,Chimonanthus grammatus,M.C.Liu,no,woody,0,0,0,1,0
382898,Chimonanthus nitens,Oliv.,yes,woody,8,0,0,3,3
382901,Chimonanthus praecox,(L.) Link,yes,woody,46,0,0,3,5
382905,Chimonanthus salicifolius,S.Y.Hu,yes,woody,5,0,0,1,2
382908,Chimonanthus zhejiangensis,M.C.Liu,yes,woody,6,0,0,1,1
404503,Chimonobambusa angustifolia,C.D.Chu & C.S.Chao,yes,woody,0,0,0,3,3
404504,Chimonobambusa armata,(Gamble) Hsueh f. & T.P.Yi,yes,woody,0,0,0,4,2
404507,Chimonobambusa brevinoda,Hsueh & W.P.Zhang,yes,woody,0,0,0,1,1
404509,Chimonobambusa communis,(Hsueh f. & T.P.Yi) T.H.Wen & Ohrnb.,yes,woody,0,0,0,1,2
404510,Chimonobambusa convoluta,Q.H.Dai & X.L.Tao,yes,woody,0,0,0,1,2
404511,Chimonobambusa damingshanensis,Hsueh & W.P.Zhang,yes,woody,0,0,0,1,1
404516,Chimonobambusa grandifolia,Hsueh & W.P.Zhang,yes,woody,0,0,0,1,1
404518,Chimonobambusa hejiangensis,C.D.Chu & C.S.Chao,yes,woody,1,0,0,2,2
404519,Chimonobambusa hirtinoda,C.S.Chao & K.M.Lan,yes,woody,0,0,0,1,2
404521,Chimonobambusa hsuehiana,D.Z.Li & H.Q.Yang,no,woody,0,0,0,1,0
404526,Chimonobambusa lactistriata,W.D.Li & Q.X.Wu,yes,woody,0,0,0,1,2
404527,Chimonobambusa leishanensis,T.P.Yi,no,woody,0,0,0,1,0
404529,Chimonobambusa luzhiensis,(Keng f.) K.M.Lan,no,woody,0,0,0,1,0
404530,Chimonobambusa macrophylla,(Hsueh f. & T.P.Yi) T.H.Wen & Ohrnb.,no,woody,0,0,0,1,0
404534,Chimonobambusa marmorea,(Mitford) Makino,yes,woody,8,1,1,4,3
404539,Chimonobambusa metuoensis,Hsueh f. & T.P.Yi,no,woody,0,0,0,1,0
404540,Chimonobambusa microfloscula,McClure,yes,woody,0,0,0,2,1
404541,Chimonobambusa montigena,(T.P.Yi) Ohrnb.,yes,woody,0,0,0,1,1
404544,Chimonobambusa ningnanica,Hsueh f. & L.Z.Gao,yes,woody,0,0,0,1,2
404545,Chimonobambusa opienensis,(Keng f.) T.H.Wen & Ohrnb.,no,woody,0,0,0,1,0
404546,Chimonobambusa pachystachys,Hsueh f. & T.P.Yi,yes,woody,0,0,0,1,2
404547,Chimonobambusa paucispinosa,T.P.Yi,no,woody,0,0,0,1,0
404549,Chimonobambusa puberula,(Keng f.) T.H.Wen & Ohrnb.,no,woody,0,0,0,1,0
404550,Chimonobambusa pubescens,T.H.Wen,no,woody,0,0,0,1,0
404552,Chimonobambusa purpurea,Hsueh f. & T.P.Yi,yes,woody,0,0,0,2,4
404554,Chimonobambusa quadrangularis,(Franceschi) Makino,yes,woody,15,3,1,3,4
404564,Chimonobambusa rigidula,(Hsueh f. & T.P.Yi) T.H.Wen & Ohrnb.,no,woody,0,0,0,1,0
404567,Chimonobambusa sichuanensis,(T.P.Yi) T.H.Wen,yes,woody,0,0,0,1,2
404569,Chimonobambusa szechuanensis,(Rendle) Keng f.,yes,woody,0,0,0,1,1
404573,Chimonobambusa tuberculata,Hsueh f. & L.Z.Gao,yes,woody,0,0,0,1,1
404575,Chimonobambusa tumidissinoda,Ohrnb.,yes,woody,8,0,0,1,3
404576,Chimonobambusa unifolia,(T.P.Yi) T.H.Wen,no,woody,0,0,0,1,0
404577,Chimonobambusa utilis,(Keng) Keng f.,yes,woody,0,0,0,1,2
404578,Chimonobambusa verruculosa,(T.P.Yi) T.H.Wen & Ohrnb.,no,woody,0,0,0,1,0
404584,Chimonocalamus delicatus,Hsueh f. & T.P.Yi,yes,woody,0,0,0,1,3
404585,Chimonocalamus dumosus,Hsueh f. & T.P.Yi,yes,woody,0,0,0,1,2
404587,Chimonocalamus fimbriatus,Hsueh f. & T.P.Yi,yes,woody,0,0,0,1,1
404589,Chimonocalamus griffithianus,(Munro) Hsueh f. & T.P.Yi,yes,woody,0,0,0,7,1
404590,Chimonocalamus longiligulatus,Hsueh f. & T.P.Yi,yes,woody,0,0,0,1,1
404593,Chimonocalamus longiusculus,Hsueh f. & T.P.Yi,yes,woody,0,0,0,2,1
404595,Chimonocalamus makuanensis,Hsueh f. & T.P.Yi,yes,woody,0,0,0,1,2
404596,Chimonocalamus montanus,Hsueh f. & T.P.Yi,yes,woody,0,0,0,1,1
404597,Chimonocalamus pallens,Hsueh f. & T.P.Yi,yes,woody,0,0,0,1,3
462332,Chimonocalamus peregrinus,T.P.Yi & L.S.Ma,no,NA,0,0,0,1,0
438154,Polytoca massiei,(Balansa) Schenck ex Henrard,no,annual herb,0,0,0,4,0
367495,Chionanthus parkinsonii,(Hutch.) Bennet & Raizada,no,woody,0,0,0,8,0
367418,Chionanthus guangxiensis,B.M.Miao,no,woody,0,0,0,1,0
367421,Chionanthus hainanensis,(Merr. & Chun) B.M.Miao,no,woody,0,0,0,3,0
367425,Chionanthus henryanus,P.S.Green,no,woody,0,0,0,3,0
367449,Chionanthus longiflorus,(H.L.Li) B.M.Miao,no,woody,0,0,0,1,0
367514,Chionanthus ramiflorus,Roxb.,yes,woody,7,0,0,28,3
367519,Chionanthus retusus,Lindl. & Paxton,yes,woody,37,0,0,6,5
524165,Chamaelirium chinense,(K.Krause) N.Tanaka,yes,perennial herb,0,0,0,2,1
524168,Chamaelirium shiwandashanense,(Y.Feng Huang & R.H.Jiang) N.Tanaka,no,perennial herb,0,0,0,1,0
2904352,Henckelia anachoreta,(Hance) D.J.Middleton & Mich.Möller,yes,annual herb,2,0,0,9,1
2904996,Primulina atroglandulosa,(W.T.Wang) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904975,Primulina atropurpurea,(W.T.Wang) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904355,Henckelia auriculata,(J.M.Li & S.X.Zhu) D.J.Middleton & Mich.Möller,no,perennial herb,0,0,0,1,0
2904803,Primulina baishouensis,"(Y.G.Wei, H.Q.Wen & S.H.Zhong) Yin Z.Wang",yes,NA,0,0,0,1,1
2904977,Primulina bicolor,(W.T.Wang) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904979,Primulina brachystigma,(W.T.Wang) Mich.Möller & A.Weber,yes,perennial herb,0,0,0,1,1
2904980,Primulina brachytricha,(W.T.Wang & D.Y.Chen) R.B.Mao & Yin Z.Wang,yes,perennial herb,0,0,0,1,1
2904982,Primulina brassicoides,(W.T.Wang) Mich.Möller & A.Weber,yes,perennial herb,0,0,0,1,2
2904356,Henckelia briggsioides,(W.T.Wang) D.J.Middleton & Mich.Möller,no,perennial herb,1,0,0,1,0
2904805,Primulina carnosifolia,(C.Y.Wu ex H.W.Li) Yin Z.Wang,yes,perennial herb,1,0,0,1,1
2904984,Primulina cordata,Mich.Möller & A.Weber,yes,perennial herb,0,0,0,1,1
2904381,Henckelia ceratoscyphus,(B.L.Burtt) D.J.Middleton & Mich.Möller,yes,perennial herb,0,0,0,2,1
2904985,Primulina crassituba,(W.T.Wang) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904986,Primulina cruciformis,(Chun) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
3009112,Deinostigma cyrtocarpum,(D.Fang & L.Zeng) Mich.Möller & H.J.Atkins,yes,NA,1,0,0,1,1
2904989,Primulina demissa,(Hance) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904990,Primulina depressa,(Hook.f.) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904361,Henckelia dielsii,(Borza) D.J.Middleton & Mich.Möller,yes,perennial herb,2,0,0,1,1
2904807,Primulina eburnea,(Hance) Yin Z.Wang,yes,perennial herb,1,0,0,2,3
2904776,Primulina fangii,(W.T.Wang) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904393,Henckelia fasciculiflora,(W.T.Wang) D.J.Middleton & Mich.Möller,yes,perennial herb,0,0,0,1,1
2904777,Primulina fimbrisepala,(Hand.-Mazz.) Yin Z.Wang,yes,perennial herb,0,0,0,2,2
2904779,Primulina flavimaculata,(W.T.Wang) Mich.Möller & A.Weber,yes,perennial herb,3,0,0,1,1
2904780,Primulina floribunda,(W.T.Wang) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904794,Primulina fordii,(Hemsl.) Yin Z.Wang,yes,perennial herb,1,0,0,2,1
2904394,Henckelia forrestii,(J.Anthony) D.J.Middleton & Mich.Möller,yes,annual herb,0,0,0,1,1
2904395,Henckelia fruticola,(H.W.Li) D.J.Middleton & Mich.Möller,no,perennial herb,0,0,0,2,0
2904773,Primulina glabrescens,(W.T.Wang & D.Y.Chen) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904799,Primulina grandibracteata,(J.M.Li & Mich.Möller) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904809,Primulina gueilinensis,(W.T.Wang) Yin Z.Wang & Yan Liu,yes,perennial herb,1,0,0,1,1
2904786,Primulina guihaiensis,"(Y.G.Wei, B.Pan & W.X.Tang) Mich.Möller & A.Weber",yes,perennial herb,0,0,0,1,1
2904656,Microchirita hamosa,(R.Br.) Yin Z.Wang,yes,annual herb,1,0,0,8,1
2904810,Primulina hedyotidea,(Chun) Yin Z.Wang,yes,perennial herb,1,0,0,1,1
2904811,Primulina heterotricha,(Merr.) Y.Dong & Yin Z.Wang,yes,perennial herb,3,0,0,1,2
2904789,Primulina hochiensis,(C.C.Huang & X.X.Chen) Mich.Möller & A.Weber,yes,perennial herb,1,0,0,1,1
2904398,Henckelia infundibuliformis,(W.T.Wang) D.J.Middleton & Mich.Möller,no,perennial herb,0,0,0,1,0
2904812,Primulina jiuwanshanica,(W.T.Wang) Yin Z.Wang,no,perennial herb,0,0,0,1,0
2904790,Primulina juliae,(Hance) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904401,Henckelia lachenensis,(C.B.Clarke) D.J.Middleton & Mich.Möller,no,perennial herb,0,0,0,5,0
2904813,Primulina langshanica,(W.T.Wang) Yin Z.Wang,no,perennial herb,0,0,0,1,0
2904791,Primulina latinervis,(W.T.Wang) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904835,Primulina swinglei,(Merr.) Mich.Möller & A.Weber,yes,perennial herb,0,0,0,3,2
2904792,Primulina leeii,"(F.Wen, Yue Wang & Q.X.Zhang) Mich.Möller & A.Weber",no,perennial herb,0,0,0,1,0
2904815,Primulina leiophylla,(W.T.Wang) Yin Z.Wang,no,perennial herb,0,0,0,1,0
2914712,Primulina leprosa,(Yan Liu & W.B.Xu) W.B.Xu & K.F.Chung,no,NA,0,0,0,1,0
2904793,Primulina liboensis,(W.T.Wang & D.Y.Chen) Mich.Möller & A.Weber,yes,perennial herb,0,0,0,1,1
2904761,Primulina lienxienensis,(W.T.Wang) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904759,Primulina liguliformis,(W.T.Wang) Mich.Möller & A.Weber,yes,perennial herb,2,0,0,1,1
2904816,Primulina linearifolia,(W.T.Wang) Yin Z.Wang,yes,perennial herb,2,0,0,1,3
2904750,Primulina linglingensis,(W.T.Wang) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904817,Primulina liujiangensis,(D.Fang & D.H.Qin) Yan Liu,yes,perennial herb,0,0,0,1,1
2904752,Primulina longgangensis,(W.T.Wang) Yan Liu & Yin Z.Wang,yes,perennial herb,3,0,0,1,2
2904754,Primulina longicalyx,(J.M.Li & Yin Z.Wang) Mich.Möller & A.Weber,yes,perennial herb,0,0,0,1,1
2904818,Primulina longii,(Z.Yu Li) Z.Yu Li,yes,perennial herb,0,0,0,1,1
2904755,Primulina lunglinensis,(W.T.Wang) Mich.Möller & A.Weber,yes,perennial herb,0,0,0,2,2
2904757,Primulina lungzhouensis,(W.T.Wang) Mich.Möller & A.Weber,yes,perennial herb,0,0,0,1,2
2904772,Primulina lutea,(Yan Liu & Y.G.Wei) Mich.Möller & A.Weber,yes,perennial herb,1,0,0,1,1
2904760,Primulina luzhaiensis,"(Yan Liu, Y.S.Huang & W.B.Xu) Mich.Möller & A.Weber",no,perennial herb,0,0,0,1,0
2904748,Primulina macrodonta,(D.Fang & D.H.Qin) Mich.Möller & A.Weber,yes,perennial herb,0,0,0,1,1
2845564,Henckelia grandifolia,A.Dietr.,yes,perennial herb,0,0,0,8,1
2904762,Primulina macrorhiza,(D.Fang & D.H.Qin) Mich.Möller & A.Weber,yes,perennial herb,0,0,0,1,1
2904763,Primulina maguanensis,"(Z.Yu Li, H.Jiang & H.Xu) Mich.Möller & A.Weber",no,perennial herb,0,0,0,1,0
2904726,Primulina medica,(D.Fang) Yin Z.Wang,yes,perennial herb,0,0,0,1,1
3009116,Deinostigma minutihamata,(D.Wood) D.J.Middleton & H.J.Atkins,yes,NA,0,0,0,1,1
2904745,Primulina minutimaculata,(D.Fang & W.T.Wang) Yin Z.Wang,yes,perennial herb,0,0,0,1,1
2904806,Primulina weii,Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904391,Henckelia monantha,(W.T.Wang) D.J.Middleton & Mich.Möller,no,perennial herb,0,0,0,1,0
2904767,Primulina napoensis,(Z.Yu Li) Mich.Möller & A.Weber,yes,perennial herb,0,0,0,1,1
2914715,Primulina ningmingensis,(Yan Liu & W.H.Wu) W.B.Xu & K.F.Chung,yes,perennial herb,0,0,0,1,1
2904408,Henckelia oblongifolia,(Roxb.) D.J.Middleton & Mich.Möller,no,perennial herb,1,0,0,6,0
2904768,Primulina obtusidentata,(W.T.Wang) Mich.Möller & A.Weber,no,perennial herb,0,0,0,2,0
2904771,Primulina ophiopogoides,(D.Fang & W.T.Wang) Yin Z.Wang,yes,perennial herb,1,0,0,1,1
2904770,Primulina orthandra,(W.T.Wang) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2903412,Primulina parvifolia,(W.T.Wang) Yin Z.Wang & J.M.Li,no,perennial herb,0,0,0,1,0
2903413,Primulina pinnata,(W.T.Wang) Yin Z.Wang,no,perennial herb,0,0,0,1,0
2904715,Primulina pinnatifida,(Hand.-Mazz.) Yin Z.Wang,yes,perennial herb,0,0,0,1,2
2904749,Primulina polycephala,(Chun) Mich.Möller & A.Weber,yes,perennial herb,0,0,0,1,1
2904783,Primulina pseudoeburnea,(D.Fang & W.T.Wang) Mich.Möller & A.Weber,yes,perennial herb,0,0,0,1,1
2904821,Primulina pseudoheterotricha,"(T.J.Zhou, B.Pan & W.B.Xu) Mich.Möller & A.Weber",no,perennial herb,0,0,0,1,0
2904716,Primulina pteropoda,(W.T.Wang) Yan Liu,yes,perennial herb,0,0,0,1,1
2904411,Henckelia puerensis,(Y.Y.Qian) D.J.Middleton & Mich.Möller,no,annual herb,0,0,0,1,0
2845623,Henckelia pumila,(D.Don) A.Dietr.,yes,annual herb,2,0,0,10,1
2904822,Primulina pungentisepala,(W.T.Wang) Mich.Möller & A.Weber,yes,perennial herb,0,0,0,1,2
2904412,Henckelia pycnantha,(W.T.Wang) D.J.Middleton & Mich.Möller,no,perennial herb,0,0,0,1,0
2904825,Primulina ronganensis,(D.Fang & Y.G.Wei) Mich.Möller & A.Weber,yes,perennial herb,0,0,0,1,2
2914735,Primulina rongshuiensis,(Yan Liu & Y.S.Huang) W.B.Xu & K.F.Chung,yes,NA,0,0,0,1,1
2904826,Primulina roseoalba,(W.T.Wang) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904827,Primulina rotundifolia,(Hemsl.) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904718,Primulina sclerophylla,(W.T.Wang) Yan Liu,yes,perennial herb,1,0,0,1,1
2904828,Primulina secundiflora,(Chun) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904719,Primulina shouchengensis,(Z.Yu Li) Z.Yu Li,yes,perennial herb,0,0,0,1,2
2904414,Henckelia shuii,(Z.Yu Li) D.J.Middleton & Mich.Möller,no,perennial herb,0,0,0,1,0
2904830,Primulina sichuanensis,(W.T.Wang) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904774,Primulina dryas,(Dunn) Mich.Möller & A.Weber,no,perennial herb,13,0,0,1,0
2904842,Primulina skogiana,(Z.Yu Li) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904832,Primulina spadiciformis,(W.T.Wang) Mich.Möller & A.Weber,yes,perennial herb,1,0,0,1,1
2904416,Henckelia speciosa,(Kurz) D.J.Middleton & Mich.Möller,yes,perennial herb,2,0,0,5,2
2904820,Primulina speluncae,(Hand.-Mazz.) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904720,Primulina spinulosa,(D.Fang & W.T.Wang) Yin Z.Wang,yes,perennial herb,0,0,0,1,1
2904721,Primulina subrhomboidea,(W.T.Wang) Yin Z.Wang,yes,perennial herb,2,0,0,1,2
2904946,Primulina subulatisepala,(W.T.Wang) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904727,Primulina tenuifolia,(W.T.Wang) Yin Z.Wang,yes,perennial herb,0,0,0,1,1
2904722,Primulina tenuituba,(W.T.Wang) Yin Z.Wang,yes,perennial herb,0,0,0,2,1
2914747,Primulina tiandengensis,(F.Wen & H.Tang) F.Wen & K.F.Chung,yes,NA,0,0,0,1,1
2904417,Henckelia tibetica,(Franch.) D.J.Middleton & Mich.Möller,no,perennial herb,0,0,0,1,0
2904837,Primulina tribracteata,(W.T.Wang) Mich.Möller & A.Weber,yes,perennial herb,1,0,0,1,2
2845659,Henckelia urticifolia,(Buch.-Ham. ex D.Don) A.Dietr.,yes,perennial herb,0,0,0,6,1
2903411,Primulina varicolor,(D.Fang & D.H.Qin) Yin Z.Wang,yes,perennial herb,0,0,0,1,1
2904839,Primulina verecunda,(Chun) Mich.Möller & A.Weber,yes,perennial herb,0,0,0,1,1
2904840,Primulina vestita,(D.Wood) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904841,Primulina villosissima,(W.T.Wang) Mich.Möller & A.Weber,yes,perennial herb,0,0,0,1,1
2904808,Primulina wangiana,(Z.Yu Li) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904724,Primulina wentsaii,(D.Fang & L.Zeng) Yin Z.Wang,yes,perennial herb,0,0,0,2,1
2904831,Primulina xinningensis,(W.T.Wang) Mich.Möller & A.Weber,no,perennial herb,0,0,0,1,0
2904798,Primulina yungfuensis,(W.T.Wang) Mich.Möller & A.Weber,yes,perennial herb,0,0,0,1,1
2904804,Primulina bipinnatifida,(W.T.Wang) Yin Z.Wang & J.M.Li,yes,perennial herb,0,0,0,1,1
